"corpus_anonym_1" "corpus_anonym_2" "corpus_anonym_3" "corpus_anonym_4" "corpus_anonym_5" "corpus_anonym_6" "corpus_anonym_7" "corpus_anonym_8" "corpus_anonym_9" "corpus_anonym_10" "corpus_anonym_11" "corpus_anonym_12" "corpus_anonym_13" "corpus_anonym_14" "corpus_anonym_15" "corpus_anonym_16" "corpus_anonym_17" "corpus_anonym_18" "corpus_anonym_19" "corpus_anonym_20" "corpus_anonym_21" "corpus_anonym_22" "corpus_anonym_23" "corpus_anonym_24" "corpus_anonym_25" "corpus_anonym_26" "corpus_anonym_27" "corpus_anonym_28" "corpus_anonym_29" "corpus_anonym_30" "corpus_anonym_31" "corpus_anonym_32" "corpus_anonym_33" "corpus_anonym_34" "corpus_anonym_35" "corpus_anonym_36" "corpus_anonym_37" "corpus_anonym_38" "corpus_anonym_39" "corpus_anonym_40" "corpus_anonym_41" "corpus_anonym_42" "corpus_anonym_43" "corpus_anonym_44" "corpus_anonym_45" "corpus_anonym_46" "corpus_anonym_47" "corpus_anonym_48" "corpus_anonym_49" "corpus_anonym_50" "corpus_anonym_51" "corpus_anonym_52" "corpus_anonym_53" "corpus_anonym_54" "corpus_anonym_55" "corpus_anonym_56" "corpus_anonym_57" "corpus_anonym_58" "corpus_anonym_59" "corpus_anonym_60" "corpus_anonym_61" "corpus_anonym_62" "corpus_anonym_63" "corpus_anonym_64" "corpus_anonym_65" "corpus_anonym_66" "corpus_anonym_67" "corpus_anonym_68" "corpus_anonym_69" "corpus_anonym_70" "corpus_anonym_71" "corpus_anonym_72" "corpus_anonym_73" "corpus_anonym_74" "corpus_anonym_75" "corpus_anonym_76" "corpus_anonym_77" "corpus_anonym_78" "corpus_anonym_79" "corpus_anonym_80" "corpus_anonym_81" "corpus_anonym_82" "corpus_anonym_83" "corpus_anonym_84" "corpus_anonym_85" "corpus_anonym_86" "corpus_anonym_87" "corpus_anonym_88" "corpus_anonym_89" "corpus_anonym_90" "corpus_anonym_91" "corpus_anonym_92" "corpus_anonym_93" "corpus_anonym_94" "corpus_anonym_95" "corpus_anonym_96" "corpus_anonym_97" "corpus_anonym_98" "corpus_anonym_99" "corpus_anonym_100" "corpus_anonym_101" "corpus_anonym_102" "corpus_anonym_103" "corpus_anonym_104" "corpus_anonym_105" "corpus_anonym_106" "corpus_anonym_107" "corpus_anonym_108" "corpus_anonym_109" "corpus_anonym_110" "corpus_anonym_111" "corpus_anonym_112" "corpus_anonym_113" "corpus_anonym_114" "corpus_anonym_115" "corpus_anonym_116" "corpus_anonym_117" "corpus_anonym_118" "corpus_anonym_119" "corpus_anonym_120" "corpus_anonym_121" "corpus_anonym_122"
"u m  " 0.867136978248089 0.867519482429055 0.870848708487085 0.870720188902007 0.856847392524745 0.842821233180541 0.798108187998818 0.798934753661784 0.770484516224626 0.742390497401633 0.742280285035629 0.743052459503641 0.790690735491571 0.83594566353187 0.85418852090514 0.854444611002848 0.855470508779829 0.85278276481149 0.853165693758419 0.85559891924347 0.85559891924347 0.841599038172528 0.827565452904002 0.812763395544853 0.810567397178025 0.781367392937641 0.779026217228464 0.796154423914676 0.785973397823458 0.802058111380145 0.802787034232051 0.789913413337384 0.807311500380807 0.820793433652531 0.836120401337793 0.836120401337793 0.82179272561254 0.792441328863151 0.791596894504491 0.779697293991744 0.795837159473523 0.796812749003984 0.826319816373374 0.811514316337468 0.783289817232376 0.752457002457002 0.796202725463176 0.796934865900383 0.766283524904215 0.765110941086457 0.76499388004896 0.748663101604278 0.76499388004896 0.79449961802903 0.809160305343511 0.792682926829268 0.794621026894866 0.794742472871771 0.824427480916031 0.823924321025328 0.853788687299893 0.868505256742343 0.884685784014643 0.929311395490555 0.929736320682823 0.946564885496183 0.962272796700779 0.963008254356466 0.948447299984702 0.919822167714242 0.920527769254373 0.936013503145619 0.921234454168586 0.92038656235619 0.920951650038373 0.91869545245751 0.948012232415902 0.902002751872802 0.90158924205379 0.901864873127484 0.917290934107935 0.934579439252336 0.934007043331802 0.933292533659731 0.919963201471941 0.920527769254373 0.919681177191907 0.905324535829369 0.906158808170788 0.904630481447409 0.919822167714242 0.921375921375921 0.938750384733764 0.953992921987998 0.952966492468491 0.952380952380952 0.950920245398773 0.949464012251149 0.950628641521006 0.965369292062519 0.965961361545538 0.98159509202454 1.01211470633338 1.02792267566738 1.02681992337165 1.02776499463108 1.02839600920952 1.02950215119852 1.0440657147244 1.04583205167641 1.06399383191982 1.06350184956843 1.03061067528073 1.00107808409056 1.02981862895789 1.02823818293432 1.02855388394228 1.04567122866369 1.04583205167641 1.04518905625576 1.04615384615385 1.04518905625576
"  i u" 0.220458553791887 0.220555800617556 0.22140221402214 0.221369539551358 0.221598463583986 0.2217950613633 0.236476500147798 0.236721408492381 0.237072158838346 0.252412769116555 0.252375296912114 0.252637836231238 0.253617783082202 0.238841618151963 0.239772216394425 0.239844101334133 0.240132072639952 0.239377618192699 0.239485107019907 0.240168117682378 0.225157610327229 0.225428313796213 0.225699668973819 0.22576760987357 0.225157610327229 0.225394440270473 0.224719101123595 0.225326723749437 0.226723095525998 0.226997578692494 0.212056952438655 0.212668995898527 0.213252094440213 0.212798297613619 0.212830647613256 0.212830647613256 0.213057373306955 0.198110332215788 0.197899223626123 0.198746369056719 0.198959289868381 0.199203187250996 0.198928844682479 0.199050681365794 0.199662110274919 0.19963144963145 0.199050681365794 0.199233716475096 0.199233716475096 0.198928844682479 0.198898408812729 0.198624904507257 0.198898408812729 0.198624904507257 0.198473282442748 0.198170731707317 0.198655256723716 0.198685618217943 0.198473282442748 0.183094293561184 0.18295471870712 0.182843211945757 0.183038438071995 0.182815356489945 0.182898948331047 0.183206106870229 0.183290056514434 0.1681442983797 0.168272908061802 0.168634064080944 0.168763424363302 0.168789320239374 0.168892983264241 0.168737536431968 0.168841135840368 0.153115908742918 0.152905198776758 0.13759364011619 0.122249388753056 0.107000917150718 0.107017275645926 0.107246820897809 0.107181136120043 0.0917992656058751 0.0919963201471941 0.0920527769254373 0.0919681177191907 0.0767224182906245 0.061434495469206 0.0459981600735971 0.0459911083857121 0.0460687960687961 0.0461680517082179 0.0461609478381289 0.0461112818936366 0.0307219662058372 0.0306748466257669 0.0306278713629403 0.0306654400490647 0.0306466441924609 0.0306654400490647 0.0306748466257669 0.0306701426161632 0.0306842589751458 0.0306513409961686 0.0306795520785397 0.0153491941673062 0.0153657037492317 0.0153539075694764 0 0 0 0 0 0 0 0 0 0 0 0 0
"r i  " 0.0734861845972957 0.0735186002058521 0.0738007380073801 0.0737898465171192 0.0738661545279953 0.0739316871211001 0.0738989062961868 0.0739754401538689 0.0592680397095866 0.0593912397921307 0.0593824228028504 0.0594441967602913 0.0596747724899299 0.0597104045379907 0.0599430540986063 0.0599610253335332 0.060033018159988 0.0448833034111311 0.0449034575662326 0.0600420294205944 0.0600420294205944 0.0601142170123234 0.0601865783930184 0.045153521974714 0.0450315220654458 0.0450788880540947 0.0449438202247191 0.0450653447498873 0.0453446191051995 0.0453995157384988 0.0605877006967586 0.0607625702567219 0.0609291698400609 0.0607995136038912 0.0608087564609304 0.0608087564609304 0.0608735352305585 0.0609570252971655 0.0608920688080378 0.061152728940529 0.0765228037955311 0.0766166104811523 0.0765110941086457 0.0765579543714592 0.0767931193365075 0.0767813267813268 0.0765579543714592 0.0766283524904215 0.0766283524904215 0.0765110941086457 0.076499388004896 0.0916730328495034 0.0917992656058751 0.0916730328495034 0.106870229007634 0.106707317073171 0.106968215158924 0.106984563655815 0.106870229007634 0.106805004577357 0.106723585912487 0.106658540301691 0.106772422208664 0.106642291285801 0.106691053193111 0.106870229007634 0.10691919963342 0.107000917150718 0.107082759675692 0.107312586233328 0.10739490641301 0.107411385606874 0.107477352986335 0.107378432274889 0.107444359171144 0.107181136120043 0.107033639143731 0.107017275645926 0.106968215158924 0.107000917150718 0.107017275645926 0.107246820897809 0.107181136120043 0.0917992656058751 0.0919963201471941 0.0920527769254373 0.0766400980993256 0.0920669019487494 0.10751036707111 0.107329040171726 0.107312586233328 0.107493857493857 0.107725453985842 0.107708878288968 0.107592991085152 0.10752688172043 0.107361963190184 0.122511485451761 0.122661760196259 0.122586576769844 0.122661760196259 0.138036809815951 0.138015641772734 0.138079165388156 0.137931034482759 0.138057984353428 0.138142747505756 0.138291333743085 0.138185168125288 0.138418948015995 0.138781804163454 0.154130702836005 0.15382248884787 0.154012012937009 0.153704272978789 0.153468385512584 0.153515505066012 0.153775180685837 0.153798831128883 0.13833384568091 0.138461538461538 0.13833384568091
"t o  " 0.191064079952969 0.191148360535215 0.191881918819188 0.19185360094451 0.192052001772788 0.19222238651486 0.192137156370086 0.192336144400059 0.192621129056156 0.193021529324425 0.207838479809976 0.208054688661019 0.208861703714755 0.208986415882968 0.209800689345122 0.209863588667366 0.210115563559958 0.209455415918612 0.209549468642419 0.21014710297208 0.21014710297208 0.210399759543132 0.210653024375564 0.195665261890427 0.180126088261783 0.180315552216379 0.179775280898876 0.180261378999549 0.181378476420798 0.181598062953995 0.181763102090276 0.182287710770166 0.167555217060168 0.167198662410701 0.167224080267559 0.167224080267559 0.167402221884036 0.167631819567205 0.167453189222104 0.168170004586455 0.153045607591062 0.153233220962305 0.153022188217291 0.153115908742918 0.153586238673015 0.153562653562654 0.153115908742918 0.153256704980843 0.137931034482759 0.107115531752104 0.0917992656058751 0.0916730328495034 0.0917992656058751 0.0916730328495034 0.0916030534351145 0.0914634146341463 0.0916870415647922 0.0764175454684396 0.0763358778625954 0.0610314311870613 0.0609849062357067 0.0609477373152522 0.061012812690665 0.0457038391224863 0.0457247370827618 0.0610687022900763 0.0610966855048114 0.061143381228982 0.0458926112895824 0.0459911083857121 0.0460263884627186 0.0460334509743747 0.0460617227084293 0.0460193281178095 0.0306983883346124 0.0306231817485837 0.0305810397553517 0.0305763644702645 0.0458435207823961 0.0458575359217365 0.0458645467053967 0.0459629232419182 0.0459347726228755 0.0458996328029376 0.0459981600735971 0.0460263884627186 0.0459840588595953 0.0460334509743747 0.0460758716019045 0.0459981600735971 0.0459911083857121 0.0460687960687961 0.0461680517082179 0.0461609478381289 0.0461112818936366 0.0460829493087558 0.0460122699386503 0.0459418070444104 0.0459981600735971 0.0459699662886914 0.0459981600735971 0.0460122699386503 0.0460052139242447 0.0460263884627186 0.0459770114942529 0.0460193281178095 0.0460475825019186 0.0460971112476951 0.0460617227084293 0.046139649338665 0.030840400925212 0.030826140567201 0.0307644977695739 0.0308024025874018 0.0307408545957578 0.0306936771025169 0.0307031010132023 0.0307550361371675 0.0307597662257767 0.0307408545957578 0.0307692307692308 0.0307408545957578
"  f r" 0.0146972369194591 0.0147037200411704 0.014760147601476 0.0147579693034238 0.0147732309055991 0.01478633742422 0.0147797812592374 0.0147950880307738 0.0148170099273967 0.0148478099480327 0.0148456057007126 0.0148610491900728 0.0149186931224825 0.0149276011344977 0.0149857635246516 0.0149902563333833 0.015008254539997 0.0149611011370437 0.0149678191887442 0.0150105073551486 0.0150105073551486 0.0150285542530809 0.0150466445982546 0.0150511739915713 0.0150105073551486 0.0150262960180316 0.0149812734082397 0.0150217815832958 0.0151148730350665 0.0151331719128329 0.0151469251741896 0.0151906425641805 0.0152322924600152 0.0151998784009728 0.0152021891152326 0.0152021891152326 0.0152183838076396 0.0152392563242914 0.0152230172020094 0.0152881822351322 0.0153045607591062 0.0153233220962305 0.0153022188217292 0.0153115908742918 0.0153586238673015 0.0153562653562654 0.0153115908742918 0.0153256704980843 0.0153256704980843 0.0153022188217292 0.0152998776009792 0.0152788388082506 0.0152998776009792 0.0152788388082506 0.0152671755725191 0.0152439024390244 0.015281173594132 0.0152835090936879 0.0152671755725191 0.0152578577967653 0.0152462265589267 0.015236934328813 0.0152532031726663 0.0152346130408288 0.0152415790275873 0.0152671755725191 0.0152741713762028 0.0152858453072455 0.0152975370965275 0.015330369461904 0.0153421294875729 0.0153444836581249 0.0153539075694764 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0153444836581249 0.0153586238673015 0.0306654400490647 0.0306607389238081 0.0460687960687961 0.0461680517082179 0.0461609478381289 0.0461112818936366 0.0460829493087558 0.0460122699386503 0.0612557427258806 0.0613308800981294 0.0612932883849219 0.0613308800981294 0.0613496932515337 0.0613402852323263 0.0613685179502915 0.0613026819923372 0.0613591041570793 0.0613967766692249 0.0614628149969269 0.0614156302779057 0.0615195324515534 0.0616808018504241 0.061652281134402 0.0769112444239348 0.0770060064685045 0.0768521364893944 0.0767341927562922 0.0767577525330058 0.0768875903429187 0.0768994155644417 0.0768521364893944 0.0769230769230769 0.0768521364893944
"l i  " 0.0587889476778366 0.0588148801646817 0.0590405904059041 0.0590318772136954 0.0590929236223962 0.0591453496968801 0.0591191250369495 0.0739754401538689 0.0740850496369833 0.0742390497401633 0.0742280285035629 0.0594441967602913 0.0596747724899299 0.0597104045379907 0.0599430540986063 0.0599610253335332 0.060033018159988 0.0598444045481747 0.0598712767549768 0.0600420294205944 0.0600420294205944 0.0601142170123234 0.0601865783930184 0.0602046959662854 0.0600420294205944 0.0751314800901578 0.0749063670411985 0.0751089079164789 0.0755743651753325 0.0756658595641646 0.0757346258709482 0.0759532128209023 0.0761614623000762 0.075999392004864 0.076010945576163 0.076010945576163 0.0760919190381981 0.0761962816214569 0.0761150860100472 0.0764409111756612 0.0765228037955311 0.0612932883849219 0.0612088752869166 0.0612463634971674 0.061434495469206 0.0614250614250614 0.0612463634971674 0.0613026819923372 0.0613026819923372 0.0612088752869166 0.0611995104039168 0.0611153552330023 0.0611995104039168 0.0611153552330023 0.0610687022900763 0.0609756097560976 0.0611246943765281 0.0611340363747516 0.0458015267175573 0.045773573390296 0.04573867967678 0.0457108029864391 0.0457596095179988 0.0457038391224863 0.0457247370827618 0.0458015267175573 0.0458225141286085 0.0458575359217365 0.0458926112895824 0.0459911083857121 0.0460263884627186 0.0460334509743747 0.0460617227084293 0.0460193281178095 0.0460475825019186 0.0459347726228755 0.0458715596330275 0.0458645467053967 0.0458435207823961 0.0458575359217365 0.0458645467053967 0.0459629232419182 0.0459347726228755 0.0458996328029376 0.0459981600735971 0.0460263884627186 0.0459840588595953 0.0460334509743747 0.0460758716019045 0.0459981600735971 0.0459911083857121 0.0460687960687961 0.0461680517082179 0.0461609478381289 0.0461112818936366 0.0460829493087558 0.0613496932515337 0.0612557427258806 0.0459981600735971 0.0459699662886914 0.0459981600735971 0.0460122699386503 0.0460052139242447 0.0460263884627186 0.0613026819923372 0.0613591041570793 0.0613967766692249 0.0460971112476951 0.0460617227084293 0.046139649338665 0.046260601387818 0.0462392108508015 0.0461467466543609 0.0462036038811027 0.0461112818936366 0.0460405156537753 0.0460546515198035 0.0461325542057512 0.046139649338665 0.0461112818936366 0.0461538461538462 0.0461112818936366
"e i  " 0.0146972369194591 0.0147037200411704 0.014760147601476 0.0147579693034238 0.0147732309055991 0.01478633742422 0.0147797812592374 0.0147950880307738 0.0148170099273967 0.0148478099480327 0.0148456057007126 0.0148610491900728 0.0149186931224825 0.0149276011344977 0.0149857635246516 0.0149902563333833 0.015008254539997 0.0149611011370437 0.0149678191887442 0.0150105073551486 0.0150105073551486 0.0150285542530809 0.0150466445982546 0.0150511739915713 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0152392563242914 0.0152230172020094 0.0152881822351322 0.0153045607591062 0.0153233220962305 0.0153022188217292 0.0153115908742918 0.0153586238673015 0.0153562653562654 0.0153115908742918 0.0153256704980843 0.0153256704980843 0.0153022188217292 0.0305997552019584 0.0305576776165011 0.0305997552019584 0.0305576776165011 0.0458015267175573 0.0457317073170732 0.0458435207823961 0.0611340363747516 0.0763358778625954 0.0762892889838267 0.0762311327946333 0.0761846716440652 0.0762660158633313 0.0761730652041438 0.0762078951379363 0.0763358778625954 0.0763708568810142 0.0764292265362275 0.0764876854826373 0.0919822167714242 0.0920527769254373 0.0920669019487494 0.107477352986335 0.107378432274889 0.107444359171144 0.107181136120043 0.107033639143731 0.107017275645926 0.106968215158924 0.107000917150718 0.107017275645926 0.107246820897809 0.107181136120043 0.107099143206854 0.107329040171726 0.10739490641301 0.107296137339056 0.107411385606874 0.10751036707111 0.107329040171726 0.107312586233328 0.107493857493857 0.107725453985842 0.107708878288968 0.107592991085152 0.10752688172043 0.107361963190184 0.107197549770291 0.107329040171726 0.107263254673613 0.107329040171726 0.107361963190184 0.107345499156571 0.10739490641301 0.10727969348659 0.107378432274889 0.107444359171144 0.107559926244622 0.122831260555811 0.123039064903107 0.123361603700848 0.123304562268804 0.15382248884787 0.154012012937009 0.153704272978789 0.153468385512584 0.153515505066012 0.153775180685837 0.153798831128883 0.153704272978789 0.153846153846154 0.153704272978789
"  m o" 0.117577895355673 0.117629760329363 0.118081180811808 0.118063754427391 0.118185847244792 0.11829069939376 0.118238250073899 0.11836070424619 0.118536079419173 0.118782479584261 0.118764845605701 0.118888393520583 0.11934954497986 0.119420809075981 0.119886108197213 0.119922050667066 0.120066036319976 0.119688809096349 0.119742553509954 0.120084058841189 0.120084058841189 0.120228434024647 0.120373156786037 0.120409391932571 0.120084058841189 0.120210368144252 0.119850187265918 0.120174252666366 0.120918984280532 0.121065375302663 0.106028476219327 0.106334497949263 0.106626047220107 0.0911992704058368 0.0912131346913956 0.0912131346913956 0.106528686653477 0.10667479427004 0.106561120414066 0.107017275645926 0.12243648607285 0.122586576769844 0.122417750573833 0.122492726994335 0.122868990938412 0.122850122850123 0.122492726994335 0.122605363984674 0.122605363984674 0.107115531752104 0.107099143206854 0.106951871657754 0.107099143206854 0.106951871657754 0.106870229007634 0.106707317073171 0.106968215158924 0.106984563655815 0.106870229007634 0.106805004577357 0.106723585912487 0.106658540301691 0.106772422208664 0.106642291285801 0.106691053193111 0.106870229007634 0.10691919963342 0.107000917150718 0.107082759675692 0.107312586233328 0.10739490641301 0.107411385606874 0.107477352986335 0.092038656235619 0.107444359171144 0.107181136120043 0.107033639143731 0.107017275645926 0.106968215158924 0.107000917150718 0.107017275645926 0.107246820897809 0.107181136120043 0.107099143206854 0.107329040171726 0.10739490641301 0.0919681177191907 0.0920669019487494 0.0921517432038089 0.0919963201471941 0.0919822167714242 0.0921375921375921 0.0923361034164358 0.0923218956762579 0.0768521364893944 0.0768049155145929 0.0613496932515337 0.0612557427258806 0.0459981600735971 0.0459699662886914 0.0459981600735971 0.0460122699386503 0.0460052139242447 0.0460263884627186 0.0459770114942529 0.0460193281178095 0.0460475825019186 0.0460971112476951 0.0460617227084293 0.046139649338665 0.046260601387818 0.0462392108508015 0.0461467466543609 0.0462036038811027 0.0461112818936366 0.0460405156537753 0.0460546515198035 0.0461325542057512 0.046139649338665 0.0461112818936366 0.0461538461538462 0.0461112818936366
"  c r" 0.0587889476778366 0.0588148801646817 0.0590405904059041 0.0590318772136954 0.0590929236223962 0.0591453496968801 0.0591191250369495 0.0591803521230951 0.0592680397095866 0.0593912397921307 0.0593824228028504 0.0594441967602913 0.0596747724899299 0.0597104045379907 0.0599430540986063 0.0599610253335332 0.060033018159988 0.0598444045481747 0.0598712767549768 0.0600420294205944 0.0600420294205944 0.0601142170123234 0.0601865783930184 0.0602046959662854 0.0600420294205944 0.0601051840721262 0.0599250936329588 0.0600871263331831 0.060459492140266 0.0605326876513317 0.0605877006967586 0.0607625702567219 0.0609291698400609 0.0607995136038912 0.0608087564609304 0.0608087564609304 0.0608735352305585 0.0609570252971655 0.0608920688080378 0.061152728940529 0.0612182430364249 0.0612932883849219 0.0612088752869166 0.0612463634971674 0.061434495469206 0.0614250614250614 0.0612463634971674 0.0613026819923372 0.0613026819923372 0.0612088752869166 0.0611995104039168 0.0611153552330023 0.0611995104039168 0.0611153552330023 0.0610687022900763 0.0762195121951219 0.0764058679706602 0.0764175454684396 0.0763358778625954 0.0762892889838267 0.0762311327946333 0.0761846716440652 0.061012812690665 0.0609384521633151 0.060966316110349 0.0610687022900763 0.0458225141286085 0.0458575359217365 0.0458926112895824 0.0459911083857121 0.0460263884627186 0.0460334509743747 0.0460617227084293 0.0460193281178095 0.0460475825019186 0.0459347726228755 0.0458715596330275 0.0458645467053967 0.0458435207823961 0.0458575359217365 0.061152728940529 0.0612838976558909 0.0612463634971674 0.0611995104039168 0.0613308800981294 0.0613685179502915 0.0613120784794605 0.0767224182906245 0.0767931193365075 0.0766636001226618 0.0613214778476161 0.0614250614250614 0.0615574022776239 0.0615479304508386 0.0614817091915155 0.0614439324116743 0.0460122699386503 0.0459418070444104 0.0459981600735971 0.0459699662886914 0.0459981600735971 0.0460122699386503 0.0460052139242447 0.0460263884627186 0.0459770114942529 0.0460193281178095 0.0460475825019186 0.0460971112476951 0.0460617227084293 0.046139649338665 0.046260601387818 0.0462392108508015 0.0461467466543609 0.0462036038811027 0.0461112818936366 0.0460405156537753 0.0460546515198035 0.0461325542057512 0.046139649338665 0.0461112818936366 0.0461538461538462 0.0461112818936366
"e c  " 0.0587889476778366 0.0588148801646817 0.0590405904059041 0.0590318772136954 0.0590929236223962 0.0591453496968801 0.0591191250369495 0.0591803521230951 0.0592680397095866 0.0593912397921307 0.0593824228028504 0.0594441967602913 0.0596747724899299 0.0597104045379907 0.0599430540986063 0.0749512816669165 0.075041272699985 0.0748055056852184 0.074839095943721 0.075052536775743 0.075052536775743 0.0751427712654043 0.0752332229912729 0.0752558699578567 0.075052536775743 0.0751314800901578 0.0749063670411985 0.0751089079164789 0.0755743651753325 0.0756658595641646 0.0605877006967586 0.0607625702567219 0.0609291698400609 0.0607995136038912 0.0608087564609304 0.0608087564609304 0.0608735352305585 0.0609570252971655 0.0608920688080378 0.061152728940529 0.0459136822773186 0.0459699662886914 0.0765110941086457 0.0765579543714592 0.0767931193365075 0.0767813267813268 0.0765579543714592 0.0766283524904215 0.0766283524904215 0.0765110941086457 0.076499388004896 0.0763941940412529 0.076499388004896 0.0763941940412529 0.0763358778625954 0.0762195121951219 0.0764058679706602 0.0764175454684396 0.0916030534351145 0.091547146780592 0.09147735935356 0.0914216059728783 0.0915192190359976 0.0914076782449726 0.0762078951379363 0.0763358778625954 0.0610966855048114 0.061143381228982 0.0611901483861098 0.0613214778476161 0.0613685179502915 0.0613779346324996 0.0614156302779057 0.0613591041570793 0.0613967766692249 0.0612463634971674 0.0611620795107034 0.061152728940529 0.0611246943765281 0.061143381228982 0.061152728940529 0.0612838976558909 0.0612463634971674 0.0611995104039168 0.0613308800981294 0.0613685179502915 0.0613120784794605 0.0613779346324996 0.061434495469206 0.0613308800981294 0.0613214778476161 0.0614250614250614 0.0615574022776239 0.0615479304508386 0.0614817091915155 0.0614439324116743 0.0613496932515337 0.0612557427258806 0.0613308800981294 0.0612932883849219 0.0613308800981294 0.0613496932515337 0.0613402852323263 0.0613685179502915 0.0613026819923372 0.0613591041570793 0.0613967766692249 0.0614628149969269 0.0614156302779057 0.0615195324515534 0.0616808018504241 0.061652281134402 0.0615289955391478 0.0616048051748036 0.0614817091915155 0.0460405156537753 0.0460546515198035 0.0461325542057512 0.046139649338665 0.0461112818936366 0.0461538461538462 0.0461112818936366
"  u i" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"n i  " 0.0881834215167548 0.0588148801646817 0.0590405904059041 0.0590318772136954 0.0590929236223962 0.0591453496968801 0.0591191250369495 0.0591803521230951 0.0592680397095866 0.0593912397921307 0.0742280285035629 0.0743052459503641 0.0745934656124124 0.0746380056724884 0.0749288176232579 0.0749512816669165 0.075041272699985 0.0748055056852184 0.074839095943721 0.075052536775743 0.075052536775743 0.0751427712654043 0.0752332229912729 0.0752558699578567 0.0600420294205944 0.0601051840721262 0.0599250936329588 0.0600871263331831 0.060459492140266 0.0605326876513317 0.0757346258709482 0.0759532128209023 0.0761614623000762 0.075999392004864 0.076010945576163 0.076010945576163 0.0760919190381981 0.0761962816214569 0.0761150860100472 0.061152728940529 0.0612182430364249 0.0612932883849219 0.0612088752869166 0.0612463634971674 0.061434495469206 0.0614250614250614 0.0612463634971674 0.0613026819923372 0.0459770114942529 0.0459066564651875 0.0458996328029376 0.0458365164247517 0.0458996328029376 0.0458365164247517 0.0458015267175573 0.0457317073170732 0.0458435207823961 0.0458505272810637 0.0458015267175573 0.0305157155935307 0.0304924531178533 0.0304738686576261 0.0305064063453325 0.0304692260816575 0.0304831580551745 0.0305343511450382 0.0305483427524057 0.030571690614491 0.0305950741930549 0.0306607389238081 0.0306842589751458 0.0306889673162498 0.0307078151389529 0.0460193281178095 0.0460475825019186 0.0459347726228755 0.0458715596330275 0.0458645467053967 0.0458435207823961 0.0458575359217365 0.0458645467053967 0.0459629232419182 0.0459347726228755 0.0458996328029376 0.0459981600735971 0.0460263884627186 0.0459840588595953 0.0460334509743747 0.0460758716019045 0.0459981600735971 0.0459911083857121 0.0460687960687961 0.0461680517082179 0.0461609478381289 0.0461112818936366 0.0460829493087558 0.0460122699386503 0.0459418070444104 0.0459981600735971 0.0459699662886914 0.0459981600735971 0.0460122699386503 0.0460052139242447 0.0460263884627186 0.0459770114942529 0.0460193281178095 0.0460475825019186 0.0460971112476951 0.0460617227084293 0.046139649338665 0.030840400925212 0.030826140567201 0.0307644977695739 0.0308024025874018 0.0307408545957578 0.0306936771025169 0.0307031010132023 0.0461325542057512 0.046139649338665 0.0461112818936366 0.0461538461538462 0.0461112818936366
